538398.2	Myoviridae Pseudomonas phage PB1		PB1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadaceae	Pseudomonas 		Pseudomonas spp.	vB_P_M_PB1		dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Myoviridae Pseudomonas phage PB1		NC_011810	1	65764		54.93		http://www.phantome.org/		http://www.google.com/search?q=Myoviridae Pseudomonas phage PB1
582382.2	Myoviridae Pseudomonas phage SN		SN	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadaceae	Pseudomonas 		Pseudomonas spp.	vB_P_M_SN		dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Myoviridae Pseudomonas phage SN		NC_011756	1	66390		55.58		http://www.phantome.org/		http://www.google.com/search?q=Myoviridae Pseudomonas phage SN
482058.2	Myoviridae Ralstonia phage RSL1		RSL1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiaceae	Ralstonia 		Ralstonia spp.	vB_R_M_RSL1		dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Myoviridae Ralstonia phage RSL1		NC_010811	1	231256		58.02		http://www.phantome.org/		http://www.google.com/search?q=Myoviridae Ralstonia phage RSL1
382359.2	Myoviridae Synechococcus phage syn9		syn9	Bacteria	Cyanobacteria	Unclassified	Unclassified Cyanobacteria	Synechococcus 		Synechococcus spp.	vB_S_M_syn9		dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Myoviridae Synechococcus phage syn9		NC_008296	1	177300		40.63		http://www.phantome.org/		http://www.google.com/search?q=Myoviridae Synechococcus phage syn9
407392.2	Myoviridae Thermus phage phiYS40		phiYS40	Bacteria	Deinococcus-Thermus	Deinococci	Thermaceae	Thermus 		Thermus spp.	vB_T_M_phiYS40		dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Myoviridae Thermus phage phiYS40		NC_008584	1	152372		32.59		http://www.phantome.org/		http://www.google.com/search?q=Myoviridae Thermus phage phiYS40
261726.2	Myoviridae Vibrio phage VP882		VP882	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionaceae	Vibrio 		Vibrio spp.	vB_V_M_VP882		dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Myoviridae Vibrio phage VP882		NC_009016	1	38197		56.95		http://www.phantome.org/		http://www.google.com/search?q=Myoviridae Vibrio phage VP882
10682.2	P1-like viruses Enterobacteria phage P7		P7	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriaceae				vB__M_P7	Temperate	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; P1-like viruses; P1-like viruses Enterobacteria phage P7		AF503408	1	101660		47.41		http://www.phantome.org/		http://www.google.com/search?q=P1-like viruses Enterobacteria phage P7
393598.2	P2-like viruses Aeromonas phage phiO18P		phiO18P	Bacteria	Proteobacteria	Gammaproteobacteria 	Aeromonadaceae	Aeromonas 		Aeromonas spp.	vB_A_M_phiO18P		dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; P2-like viruses; P2-like viruses Aeromonas phage phiO18P		NC_009542	1	33985		61.74		http://www.phantome.org/		http://www.google.com/search?q=P2-like viruses Aeromonas phage phiO18P
431892.2	P2-like viruses Burkholderia phage phiE12-2		phiE12-2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiaceae	Burkholderia 		Burkholderia spp.	vB_B_M_phiE12-2	Temperate	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; P2-like viruses; P2-like viruses Burkholderia phage phiE12-2		NC_009236	1	36690		64.62		http://www.phantome.org/		http://www.google.com/search?q=P2-like viruses Burkholderia phage phiE12-2
431893.2	P2-like viruses Burkholderia phage phiE202		phiE202	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiaceae	Burkholderia 		Burkholderia spp.	vB_B_M_phiE202		dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; P2-like viruses; P2-like viruses Burkholderia phage phiE202		NC_009234	1	35741		65.43		http://www.phantome.org/		http://www.google.com/search?q=P2-like viruses Burkholderia phage phiE202
194701.2	P2-like viruses Enterobacteria phage Fels-2		Fels-2	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriaceae				vB__M_Fels-2		dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; P2-like viruses; P2-like viruses Enterobacteria phage Fels-2		NC_010463	1	33693		52.49		http://www.phantome.org/		http://www.google.com/search?q=P2-like viruses Enterobacteria phage Fels-2
390978.2	P2-like viruses Mannheimia phage phiMHaA1		phiMHaA1	Bacteria	Proteobacteria	Gammaproteobacteria 	Pasteurellaceae	Mannheimia 		Mannheimia spp.	vB_M_M_phiMHaA1		dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; P2-like viruses; P2-like viruses Mannheimia phage phiMHaA1		NC_008201	1	34525		41.57		http://www.phantome.org/		http://www.google.com/search?q=P2-like viruses Mannheimia phage phiMHaA1
376821.2	P2-like viruses Mannheimia phage phiMhaA1-BAA410		phiMHaA1-BAA410	Bacteria	Proteobacteria	Gammaproteobacteria 	Pasteurellaceae	Mannheimia 		Mannheimia spp.	vB_M_M_phiMHaA1-BAA410		dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; P2-like viruses; P2-like viruses Mannheimia phage phiMhaA1-BAA410		DQ426905	1	34600		41.58		http://www.phantome.org/		http://www.google.com/search?q=P2-like viruses Mannheimia phage phiMhaA1-BAA410
342564.2	P2-like viruses Pasteurella phage F108		F108	Bacteria	Proteobacteria	Gammaproteobacteria 	Pasteurellaceae	Pasteurella 		Pasteurella spp.	vB_P_M_F108	Temperate	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; P2-like viruses; P2-like viruses Pasteurella phage F108		NC_008193	1	30505		42.1		http://www.phantome.org/		http://www.google.com/search?q=P2-like viruses Pasteurella phage F108
406340.2	P2-like viruses Ralstonia phage phiRSA1		phiRSA1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiaceae	Ralstonia 		Ralstonia spp.	vB_R_M_phiRSA1		dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; P2-like viruses; P2-like viruses Ralstonia phage phiRSA1		NC_009382	1	38760		65.35		http://www.phantome.org/		http://www.google.com/search?q=P2-like viruses Ralstonia phage phiRSA1
169683.1	Pseudomonas phage phiKZ		phiKZ	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadaceae	Pseudomonas 		Pseudomonas spp.	vB_P_M_phiKZ	Temperate	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Pseudomonas phage phiKZ.	169683	NC_004629	1	280334	280,334	36.83	170944638	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Pseudomonas phage phiKZ
55884.1	Shigella flexneri bacteriophage V		V	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriaceae	Shigella	flexneri	Shigella flexneri	vB_SFl_M_V	Temperate	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Shigella phage SfV.	55884	NC_003444	1	37074	37,074	50.77	1382216902	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Shigella flexneri bacteriophage V
10685.2	SPO1-like viruses Bacillus phage SPO1		SPO1	Bacteria	Firmicutes	Bacilli	Bacillaceae	Bacillus 		Bacillus spp.	vB_B_M_SPO1	Lytic	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; SPO1-like viruses; SPO1-like viruses Bacillus phage SPO1		NC_011421	1	132562		39.96		http://www.phantome.org/		http://www.google.com/search?q=SPO1-like viruses Bacillus phage SPO1
221915.3	Staphylococcus phage K		K	Bacteria	Firmicutes	Bacilli	Staphylococcaceae	Staphylococcus 		Staphylococcus spp.	vB_S_M_K		dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Staphylococcus phage K.	221915	NC_005880	1	127395	127,395	30.6	2970881805	the seed		http://www.google.com/search?q=Staphylococcus phage K
55510.3	Staphylococcus phage Twort		Twort	Bacteria	Firmicutes	Bacilli	Staphylococcaceae	Staphylococcus 		Staphylococcus spp.	vB_S_M_Twort	Lytic	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Staphylococcus phage Twort.	55510	NC_007021	1	130706	130,706	30.26	1545109860	the seed		http://www.google.com/search?q=Staphylococcus phage Twort
555387.2	Synechococcus phage S-RSM4		S-RSM4	Bacteria	Firmicutes	Bacilli	Staphylococcaceae	Staphylococcus		Staphylococcus	vB_S_M_S-RSM4		dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; T4-like viruses; unclassified T4-like viruses; Synechococcus phage S-RSM4	555387	NC_013085	1	194454		41.12		http://www.phantome.org/		http://www.google.com/search?q=Viruses Synechococcus phage S-RSM4 Viruses.
576790.2	T4-like viruses Enterobacteria phage JS10		JS10	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriaceae				vB__M_JS10	Lytic	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; T4-like viruses; T4-like viruses Enterobacteria phage JS10		NC_012741	1	171451		39.52		http://www.phantome.org/		http://www.google.com/search?q=T4-like viruses Enterobacteria phage JS10
293178.2	T4-like viruses Enterobacteria phage JS98		JS98	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriaceae				vB__M_JS98	Lytic	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; T4-like viruses; T4-like viruses Enterobacteria phage JS98		NC_010105	1	170523		39.51		http://www.phantome.org/		http://www.google.com/search?q=T4-like viruses Enterobacteria phage JS98
576789.2	T4-like viruses Enterobacteria phage JSE		JSE	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriaceae				vB__M_JSE	Lytic	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; T4-like viruses; T4-like viruses Enterobacteria phage JSE		NC_012740	1	166418		40.51		http://www.phantome.org/		http://www.google.com/search?q=T4-like viruses Enterobacteria phage JSE
448384.2	T4-like viruses Enterobacteria phage Phi1		Phi1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriaceae				vB__M_Phi1	Lytic	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; T4-like viruses; T4-like viruses Enterobacteria phage Phi1		NC_009821	1	164270		40.5		http://www.phantome.org/		http://www.google.com/search?q=T4-like viruses Enterobacteria phage Phi1
197310.2	T4-like viruses Enterobacteria phage RB14		RB14	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriaceae				vB__M_RB14	Lytic	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; T4-like viruses; T4-like viruses Enterobacteria phage RB14		NC_012638	1	165429		35.32		http://www.phantome.org/		http://www.google.com/search?q=T4-like viruses Enterobacteria phage RB14
45406.2	T4-like viruses Enterobacteria phage RB32		RB32	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriaceae				vB__M_RB32	Lytic	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; T4-like viruses; T4-like viruses Enterobacteria phage RB32		NC_008515	1	165890		35.34		http://www.phantome.org/		http://www.google.com/search?q=T4-like viruses Enterobacteria phage RB32
10693.2	T4-like viruses Enterobacteria phage RB51		RB51	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriaceae				vB__M_RB51	Lytic	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; T4-like viruses; T4-like viruses Enterobacteria phage RB51		NC_012635	1	168394		35.25		http://www.phantome.org/		http://www.google.com/search?q=T4-like viruses Enterobacteria phage RB51
40523.2	unclassified SPO1-like viruses Listeria phage A511		A511	Bacteria	Firmicutes	Bacilli	Listeriaceae	Listeria 		Listeria spp.	vB_L_M_A511	Lytic	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; SPO1-like viruses; unclassified SPO1-like viruses; unclassified SPO1-like viruses Listeria phage A511		NC_009811	1	137619		35.93		http://www.phantome.org/		http://www.google.com/search?q=unclassified SPO1-like viruses Listeria phage A511
330395.2	unclassified SPO1-like viruses Listeria phage P100		P100	Bacteria	Firmicutes	Bacilli	Listeriaceae	Listeria 		Listeria spp.	vB_L_M_P100	Lytic	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; SPO1-like viruses; unclassified SPO1-like viruses; unclassified SPO1-like viruses Listeria phage P100		DQ004855	1	131384		36.04		http://www.phantome.org/		http://www.google.com/search?q=unclassified SPO1-like viruses Listeria phage P100
207597.1	Vibrio harveyi bacteriophage VHML		VHML	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionaceae	Vibrio	harveyi	Vibrio harveyi	vB_VHa_M_VHML	Temperate	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Vibrio harveyi bacteriophage VHML.	207597	NC_004456	1	43198	43,198	50.62	4273892456	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Vibrio harveyi bacteriophage VHML
114777.1	Virus PhiCh1		PhiCh1	Bacteria	Euryarchaeota	Halobacteria	Halobacteriaceae	Natrialba	magadii	Natrialba magadii	vB_NMa_M_PhiCh1		dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Virus PhiCh1.	114777	NC_004084	1	58498	58,498	61.89	1355813445	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Virus PhiCh1
46014.1	Acholeplasma phage L2		L2	Bacteria	Tenericutes	Mollicutes	Acholeplasmataceae	Acholeplasma		Acholeplasma	vB_A_P_L2	Temperate	dsDNA viruses, no RNA stage		Plasmaviridae	Viruses; dsDNA viruses, no RNA stage; Plasmaviridae; Plasmavirus; Acholeplasma phage L2.	46014	NC_001447	1	11965	11,965	31.96	510026662	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Acholeplasma phage L2
470865.2	44AHJD-like phages Staphylococcus phage SAP-2		SAP-2	Bacteria	Firmicutes	Bacilli	Staphylococcaceae	Staphylococcus 		Staphylococcus spp.	vB_S_P_SAP-2		dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Picovirinae; 44AHJD-like phages; 44AHJD-like phages Staphylococcus phage SAP-2		NC_009875	1	17938		28.94		http://www.phantome.org/		http://www.google.com/search?q=44AHJD-like phages Staphylococcus phage SAP-2
187764.2	Autographivirinae Enterobacteria phage K1-5		K1-5	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriaceae				vB__P_K1-5		dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; Autographivirinae Enterobacteria phage K1-5		NC_008152	1	44385		45.25		http://www.phantome.org/		http://www.google.com/search?q=Autographivirinae Enterobacteria phage K1-5
344022.2	Autographivirinae Enterobacteria phage K1E		K1E	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriaceae				vB__P_K1E		dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; Autographivirinae Enterobacteria phage K1E		NC_007637	1	45251		45.05		http://www.phantome.org/		http://www.google.com/search?q=Autographivirinae Enterobacteria phage K1E
418443.2	Autographivirinae Erwinia phage Era103		Era103	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriaceae				vB__P_Era103		dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; Autographivirinae Erwinia phage Era103		NC_009014	1	45445		49.84		http://www.phantome.org/		http://www.google.com/search?q=Autographivirinae Erwinia phage Era103
386793.2	Autographivirinae Pseudomonas phage LKA1		LKA1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadaceae	Pseudomonas 		Pseudomonas spp.	vB_P_P_LKA1		dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; Autographivirinae Pseudomonas phage LKA1		NC_009936	1	41593		60.9		http://www.phantome.org/		http://www.google.com/search?q=Autographivirinae Pseudomonas phage LKA1
386792.2	Autographivirinae Pseudomonas phage LKD16		LKD16	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadaceae	Pseudomonas 		Pseudomonas spp.	vB_P_P_LKD16		dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; Autographivirinae Pseudomonas phage LKD16		NC_009935	1	43200		62.32		http://www.phantome.org/		http://www.google.com/search?q=Autographivirinae Pseudomonas phage LKD16
496396.2	Autographivirinae Pseudomonas phage PT2		PT2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadaceae	Pseudomonas 		Pseudomonas spp.	vB_P_P_PT2		dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; Autographivirinae Pseudomonas phage PT2		NC_011107	1	42961		62.18		http://www.phantome.org/		http://www.google.com/search?q=Autographivirinae Pseudomonas phage PT2
476523.2	Autographivirinae Pseudomonas phage PT5		PT5	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadaceae	Pseudomonas 		Pseudomonas spp.	vB_P_P_PT5		dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; Autographivirinae Pseudomonas phage PT5		NC_011105	1	42954		62.33		http://www.phantome.org/		http://www.google.com/search?q=Autographivirinae Pseudomonas phage PT5
641832.2	Autographivirinae Vibrio phage VP93		VP93	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionaceae	Vibrio  			vB_V_P_VP93		dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; Autographivirinae Vibrio phage VP93		NC_012662	1	43931		49.11		http://www.phantome.org/		http://www.google.com/search?q=Autographivirinae Vibrio phage VP93
12345.1	Bacillus phage GA-1		GA-1	Bacteria	Firmicutes	Bacilli	Bacillaceae	Bacillus		Bacillus spp.	vB_B_P_GA-1	Lytic	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; phi-29-like viruses; Bacillus phage GA-1.	12345	NC_002649	1	21129	21,129	34.65	2644775013	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Bacillus phage GA-1
10756.1	Bacillus phage phi29		phi29	Bacteria	Firmicutes	Bacilli	Bacillaceae	Bacillus		Bacillus spp.	vB_B_P_phi29		dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; phi-29-like viruses; Bacillus phage phi29.	10756	NC_001423	1	19366	19,366	39.66	3254445729	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Bacillus phage phi29
320832.3	Bacteriophage 66		66	Bacteria	Firmicutes	Bacilli	Staphylococcaceae	Staphylococcus	aureus	Staphylococcus aureus	vB_SAu_P_66	Lytic	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Bacteriophage 66.	320832	NC_007046	1	18199	18,199	29.29	2581550781	the seed		http://www.google.com/search?q=Bacteriophage 66
10778.1	Bacteriophage B103		B103	Bacteria	Firmicutes	Bacilli	Bacillaceae	Bacillus	subtilis	Bacillus subtilis	vB_BSu_P_B103	Lytic	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; phi-29-like viruses; Bacillus phage B103.	10778	NC_004165	1	18630	18,630	37.66	791051727	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Bacteriophage B103
155148.1	Bacteriophage HK620		HK620	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriaceae	Escherichia	coli	Escherichia coli	vB_ECo_P_HK620	Temperate	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; P22-like viruses; Enterobacteria phage HK620.	155148	NC_002730	1	38297	38,297	46.69	2372247095	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Bacteriophage HK620
293644.3	Bacteriophage KS7		KS7	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriaceae	Salmonella	enterica	Salmonella enterica	vB_SEn_P_KS7		dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; P22-like viruses; Bacteriophage KS7.	293644	NC_006940	1	40794	40,794	50.08	2171316694	the seed		http://www.google.com/search?q=Bacteriophage KS7
49964.1	Bacteriophage Mx8		Mx8	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcaceae	Myxococcus	xanthus	Myxococcus xanthus	vB_MXa_P_Mx8		dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; P22-like viruses; Bacteriophage Mx8.	49964	NC_003085	1	49534	49,534	67.75	1222208734	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Bacteriophage Mx8
204270.1	bacteriophage phiKMV		phiKMV	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadaceae	Pseudomonas	aeruginosa	Pseudomonas aeruginosa	vB_PAe_P_phiKMV	Lytic	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; T7-like viruses; Bacteriophage phiKMV.	204270	NC_005045	1	42519	42,519	62.3	2928985758	Parsed NCBI Reference Sequences		http://www.google.com/search?q=bacteriophage phiKMV
110457.1	Bacteriophage phiYeO3-12		phiYeO3-12	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriaceae	Yersinia	enterocolotica	Yersinia enterocolotica	vB_YEn_P_phiYeO3-12	Lytic	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; T7-like viruses; Bacteriophage phiYeO3-12.	110457	NC_001271	1	39600	39,600	50.63	72879703	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Bacteriophage phiYeO3-12
10759.1	Bacteriophage T3		T3	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriaceae	Escherichia	coli	Escherichia coli	vB_ECo_P_T3	Lytic	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; T7-like viruses; Enterobacteria phage T3.	10759	NC_003298	1	38208	38,208	49.9	3900794529	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Bacteriophage T3
263375.1	Bordetella phage BIP-1		BIP-1	Bacteria	Proteobacteria	Betaproteobacteria	Alcaligenaceae	Bordetella 		Bordetella spp.	vB_B_P_BIP-1	Temperate	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Bordetella phage BIP-1.	263375	NC_005809	1	42638	42,638	65.4	3334070898	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Bordetella phage BIP-1
263374.1	Bordetella phage BMP-1		BMP-1	Bacteria	Proteobacteria	Betaproteobacteria	Alcaligenaceae	Bordetella 		Bordetella spp.	vB_B_P_BMP-1	Temperate	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Bordetella phage BMP-1.	263374	NC_005808	1	42663	42,663	65.44	202825542	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Bordetella phage BMP-1
194699.1	Bordetella phage BPP-1		BPP-1	Bacteria	Proteobacteria	Betaproteobacteria	Alcaligenaceae	Bordetella 		Bordetella spp.	vB_B_P_BPP-1	Temperate	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Bordetella phage BPP-1.	194699	NC_005357	1	42493	42,493	65.41	2705184939	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Bordetella phage BPP-1
242527.1	Burkholderia cepacia phage Bcep22		Bcep22	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiaceae	Burkholderia 	cepacia	Burkholderia cepacia	vB_BCe_P_Bcep22		dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Burkholderia cepacia phage Bcep22.	242527	NC_005262	1	63882	63,882	65.31	2083281438	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Burkholderia cepacia phage Bcep22
268748.3	Cyanophage P-SSP7		P-SSP7	Bacteria	Cyanobacteria	Unclassified	Unclassified Cyanobacteria				vB__P_P-SSP7	Temperate	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; T7-like viruses; Cyanophage P-SSP7.	268748	NC_006882	1	44970	44,970	38.76	434248003	the seed		http://www.google.com/search?q=Cyanophage P-SSP7
151528.1	Cyanophage P60		P60	Bacteria	Cyanobacteria	Unclassified	Unclassified Cyanobacteria				vB__P_P60	Lytic	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Synechococcus phage P60.	151528	NC_003390	1	47872	47,872	53.21	902594694	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Cyanophage P60
